roomType_keyitem,roomType_bosskey,roomType_s,roomType_b,roomType_k,roomType_l,roomType_p,itemLockedFromNeighbors,distanceOfRoomToOptimalPath,passableFromNeighbors,doorGoTo_keyitem,doorGoTo_bosskey,doorGoTo_s,doorGoTo_b,doorGoTo_k,doorGoTo_l,doorGoTo_p,doorsOnPath,puzzleRoomsInLevel,puzzleLockedDoorsOnPath,itemLockedDoorsInLevel,softLockedToNeighbors,passableDoorsInLevel,doorsToNeighbors,pathLength,bombLockedFromNeighbors,doorTypesFrom_keyitem,doorTypesFrom_bosskey,doorTypesFrom_s,doorTypesFrom_b,doorTypesFrom_k,doorTypesFrom_l,doorTypesFrom_p,bigKeyDoorsInLevel,puzzleNeighbors,bombLockedToNeighbors,distanceToSpecialItem,crossings,pureDepth,oneWayLockedFromNeighbors,lockedDoorsOnPath,bigKeyLockedDoorsOnPath,softLockedDoorsOnPath,bigKeyLockedFromNeighbors,puzzleLockedDoorsInLevel,lockedFromNeighbors,lookAheadsInLevel,puzzleLockedToNeighbors,oneWayLockedToNeighbors,itemRoomsInLevel,enemyRoomsOnPath,doorTypesTo_keyitem,doorTypesTo_bosskey,doorTypesTo_s,doorTypesTo_b,doorTypesTo_k,doorTypesTo_l,doorTypesTo_p,maximumDistanceToPath,distanceToDungeonKey,lockedToNeighbors,lockedDoorsInLevel,bombLockedDoorsOnPath,totalCrossings,itemLockedToNeighbors,roomsOnPath,puzzleLockedFromNeighbors,itemLockedDoorsOnPath,doorCameFrom_keyitem,doorCameFrom_bosskey,doorCameFrom_s,doorCameFrom_b,doorCameFrom_k,doorCameFrom_l,doorCameFrom_p,softLockedDoorsInLevel,oneWayDoorsOnPath,lookAheadsOnPath,puzzleRoomsOnPath,numberOfNeighbors,bigKeyLockedToNeighbors,roomCameFrom_keyitem,roomCameFrom_bosskey,roomCameFrom_s,roomCameFrom_b,roomCameFrom_k,roomCameFrom_l,roomCameFrom_p,doorsInLevel,itemRoomsOnPath,oneWayDoorsInLevel,roomGoTo_keyitem,roomGoTo_bosskey,roomGoTo_s,roomGoTo_b,roomGoTo_k,roomGoTo_l,roomGoTo_p,itemNeighbors,bombLockedDoorsInLevel,passableToNeighbors,enemyRoomsInLevel,maximumCrossings,depth,softLockedFromNeighbors,lookAheadToNeighbors,roomsInLevel,enemyNeighbors,lookAheadFromNeighbors
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,1,36,0,0,0,0,0,0,0,0,2,1,0,17,1,0,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,1,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,0,0,0,49,1,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,1,1,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,1,0,0,0,0,126,3,9,0,0,0,0,0,0,1,0,0,2,25,3,1,0,0,49,1,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,1,9,0,5,2,3,0,10,0,12,1,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,1,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,1,0,1,25,3,10,0,0,49,1,0
0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,0,0,0,2,2,0,17,1,8,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,3,25,3,9,0,0,49,2,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,1,7,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,2,25,3,8,0,0,49,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,1,0,0,0,0,2,1,0,17,1,10,1,5,2,3,0,10,0,12,1,1,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,1,6,0,0,1,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,11,0,1,49,1,1
0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,1,0,0,0,0,2,1,0,17,0,6,0,5,2,3,0,10,0,12,0,0,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,1,0,1,25,3,9,0,1,49,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,0,0,0,2,2,0,17,1,9,2,5,2,3,0,10,0,12,0,2,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,2,0,1,25,3,12,0,0,49,2,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,1,6,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,2,25,3,7,0,0,49,1,0
0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,0,5,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,1,0,1,126,3,9,0,0,0,0,0,0,0,1,0,2,25,3,8,0,0,49,1,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,80,26,6,6,1,0,2,36,0,0,0,0,0,0,1,0,2,2,0,17,1,2,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,1,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,2,1,0,49,2,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,80,26,6,6,1,0,3,36,0,0,0,0,0,0,1,0,2,3,0,17,3,4,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,1,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,1,0,2,25,3,4,1,0,49,3,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,0,0,0,2,2,0,17,2,5,1,5,2,3,0,10,0,12,0,1,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,2,25,3,5,0,0,49,1,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,80,26,6,6,1,0,3,36,0,0,0,0,0,1,1,0,2,3,0,17,1,5,0,5,2,3,0,10,1,12,0,0,12,18,0,0,0,0,1,1,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,0,1,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,1,0,1,2,0,1,25,3,6,1,0,49,3,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,1,6,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,1,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,22,0,0,49,1,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,1,0,0,2,3,0,17,1,5,0,5,2,3,0,10,1,12,0,0,12,18,0,0,0,0,1,0,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,1,0,1,1,0,2,25,3,21,0,0,49,3,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,1,7,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,1,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,23,0,0,49,2,0
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,1,0,0,2,1,0,17,0,6,0,5,2,3,0,10,1,12,0,0,12,18,0,0,0,0,1,0,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,1,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,22,0,0,49,1,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,1,15,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,1,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,1,0,0,0,0,0,1,25,3,33,0,0,49,2,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,1,16,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,1,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,34,0,0,49,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,0,7,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,1,0,1,126,3,9,0,0,0,0,0,0,0,1,0,2,25,3,23,0,0,49,1,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,1,9,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,1,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,25,0,0,49,1,0
0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,80,26,6,6,0,0,1,36,0,0,0,0,0,0,0,0,2,0,0,17,0,8,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,1,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,7,0,0,49,0,0
0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,0,0,17,0,7,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,0,0,2,25,3,24,0,0,49,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,1,0,0,0,0,2,0,0,17,1,8,1,5,2,3,0,10,0,12,0,1,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,1,30,0,6,0,0,1,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,0,0,0,25,3,24,0,1,49,0,1
0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,80,26,6,6,0,0,4,36,0,0,0,1,0,0,0,0,2,1,0,17,0,7,0,5,2,3,0,10,0,12,0,0,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,4,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,1,1,0,3,25,3,6,0,1,49,1,1
0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,1,0,0,2,1,0,17,0,6,0,5,2,3,0,10,1,12,0,0,12,18,0,0,0,0,1,0,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,1,0,0,3,7,7,19,3,0,0,0,0,0,1,0,1,126,3,9,0,0,0,0,0,0,0,1,0,2,25,3,6,0,0,49,1,0
0,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,0,6,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,1,0,1,126,3,9,0,0,0,0,0,0,0,1,0,2,25,3,6,0,0,49,1,0
0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,80,26,6,6,0,0,4,36,0,0,0,0,0,0,0,0,2,2,0,17,0,4,1,5,2,3,0,10,0,12,0,1,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,4,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,1,0,3,25,3,4,0,0,49,3,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,0,0,17,0,5,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,1,0,0,126,3,9,0,0,0,0,0,0,0,1,0,2,25,3,5,0,0,49,1,0
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,2,0,0,2,3,0,17,0,4,0,5,2,3,0,10,2,12,0,0,12,18,0,0,0,0,2,0,0,4,11,2,12,0,36,0,30,0,6,0,0,0,0,1,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,7,0,0,49,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,5,36,0,0,0,3,0,0,0,0,2,3,0,17,1,4,1,5,2,3,0,10,0,12,0,1,12,18,0,0,3,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,1,0,0,0,0,3,7,7,19,5,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,2,0,1,25,3,18,0,3,49,2,3
0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,1,0,0,0,0,2,1,0,17,1,4,0,5,2,3,0,10,0,12,0,0,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,1,0,2,25,3,16,0,1,49,1,1
0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,80,26,6,6,0,0,4,36,0,0,0,1,0,0,0,0,2,1,0,17,0,5,1,5,2,3,0,10,0,12,2,1,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,2,6,0,0,0,0,0,0,0,3,7,7,19,4,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,3,0,1,25,3,5,0,1,49,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,0,0,0,2,2,0,17,1,5,1,5,2,3,0,10,0,12,1,1,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,1,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,17,0,0,49,1,0
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,1,0,0,0,0,2,1,0,17,0,13,0,5,2,3,0,10,0,12,0,0,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,29,0,1,49,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,1,0,0,0,0,2,2,0,17,1,14,0,5,2,3,0,10,0,12,0,0,12,18,0,0,1,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,1,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,1,0,1,25,3,30,0,1,49,1,1
0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,0,0,0,2,2,0,17,1,12,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,1,1,0,3,25,3,28,0,0,49,2,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,1,14,0,5,2,3,0,10,0,12,1,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,1,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,32,0,0,49,1,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,0,0,0,2,2,0,17,2,13,0,5,2,3,0,10,0,12,1,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,1,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,2,25,3,29,0,0,49,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,2,0,17,1,11,0,5,2,3,1,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,1,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,1,0,0,1,25,3,27,0,0,49,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,26,6,6,0,0,1,36,0,0,0,0,0,1,0,0,2,1,0,17,0,11,0,5,2,3,0,10,1,12,0,0,12,18,0,0,0,0,1,0,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,1,0,0,3,7,7,19,1,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,0,25,3,27,0,0,49,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,1,0,0,2,0,0,17,1,10,0,5,2,3,1,10,1,12,0,0,12,18,0,0,0,0,1,0,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,1,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,1,0,1,25,3,26,0,0,49,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,26,6,6,0,0,1,36,0,0,0,0,0,0,0,0,2,0,0,17,1,17,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,1,0,0,0,0,1,0,0,0,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,35,0,0,49,1,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,0,0,17,0,8,0,5,2,3,0,10,0,12,0,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,0,0,0,0,0,2,25,3,5,0,0,49,1,0
0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,0,0,1,0,0,2,1,0,17,0,5,0,5,2,3,0,10,1,12,0,0,12,18,0,0,0,0,1,0,0,4,11,1,12,0,36,0,30,0,6,0,0,0,0,0,0,0,3,7,7,19,3,0,0,0,0,0,0,0,0,126,3,9,0,0,0,0,1,0,1,1,0,2,25,3,5,0,0,49,2,0
0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,80,26,6,6,0,0,8,36,0,0,0,0,0,2,0,0,2,4,0,17,3,3,0,5,2,3,0,10,2,12,1,0,12,18,0,0,0,0,2,0,0,4,11,2,12,0,36,0,30,1,6,0,0,0,0,0,0,0,3,7,7,19,8,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,1,0,1,3,0,5,25,3,3,0,0,49,5,0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,80,26,6,6,0,0,2,36,0,0,0,0,0,0,0,0,2,1,0,17,0,4,0,5,2,3,0,10,0,12,1,0,12,18,0,0,0,0,0,0,0,4,11,0,12,0,36,0,30,1,6,0,0,0,0,0,0,0,3,7,7,19,2,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,1,25,3,4,0,0,49,2,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,80,26,6,6,0,0,3,36,0,0,0,1,0,1,0,0,2,2,0,17,0,4,0,5,2,3,0,10,1,12,1,0,12,18,0,0,1,0,1,0,0,4,11,1,12,0,36,0,30,1,6,0,0,0,0,1,0,0,3,7,7,19,3,0,0,0,0,0,0,0,1,126,3,9,0,0,0,0,0,0,0,0,0,0,25,3,4,0,1,49,1,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,24,8,0,0,0,1,41,0,0,0,0,0,0,0,0,2,0,0,31,1,0,0,10,2,16,0,8,0,0,0,0,9,21,0,0,0,0,0,0,0,2,23,0,12,0,41,0,32,0,0,0,0,0,0,0,0,0,17,4,0,20,1,0,0,0,0,0,0,0,0,82,8,5,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,39,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70,24,8,0,1,0,2,41,0,0,0,0,0,0,1,0,2,0,0,31,1,1,0,10,2,16,0,8,0,0,0,0,9,21,0,0,0,0,0,1,0,2,23,0,12,0,41,0,32,0,0,0,0,0,0,0,0,0,17,4,0,20,2,0,0,0,1,0,0,0,0,82,8,5,0,0,0,0,1,0,0,1,0,1,24,3,1,1,0,39,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70,24,8,0,1,0,2,41,0,0,0,0,0,1,1,0,2,1,0,31,1,2,0,10,2,16,0,8,1,0,0,0,9,21,0,0,0,0,1,1,0,2,23,1,12,0,41,0,32,0,0,0,0,0,0,0,1,0,17,4,0,20,2,0,0,0,0,0,0,0,0,82,8,5,0,0,0,0,0,0,1,0,0,0,24,3,2,1,0,39,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70,24,8,0,1,0,2,41,0,0,0,0,0,1,1,0,2,1,0,31,1,3,0,10,2,16,0,8,1,0,0,0,9,21,0,0,0,0,1,1,0,2,23,1,12,0,41,0,32,0,0,0,0,0,0,1,0,0,17,4,0,20,2,0,0,0,0,0,1,0,0,82,8,5,0,0,0,0,0,0,1,1,0,0,24,3,3,1,0,39,1,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,70,24,8,0,3,0,4,41,0,0,0,0,0,0,3,0,2,3,0,31,3,4,0,10,2,16,0,8,0,0,2,0,9,21,0,0,0,0,0,3,0,2,23,0,12,0,41,0,32,2,0,0,0,0,0,0,1,0,17,4,0,20,4,0,0,0,0,0,0,0,1,82,8,5,0,0,0,0,0,0,1,1,0,1,24,3,4,3,0,39,4,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,24,8,0,0,0,1,41,0,0,0,0,0,0,0,0,2,1,0,31,1,5,0,10,2,16,0,8,0,0,0,0,9,21,0,0,0,0,0,0,0,2,23,0,12,0,41,0,32,0,0,0,0,0,0,0,0,0,17,4,0,20,1,0,0,0,0,0,0,0,1,82,8,5,0,0,0,0,0,0,0,0,0,1,24,3,5,0,0,39,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,70,24,8,0,0,0,2,41,0,0,0,0,0,0,0,0,2,2,0,31,1,5,0,10,2,16,0,8,0,0,1,0,9,21,0,0,0,0,0,0,0,2,23,0,12,0,41,0,32,1,0,0,0,0,0,0,0,0,17,4,0,20,2,0,0,0,0,0,0,0,1,82,8,5,0,0,0,0,0,0,1,0,0,1,24,3,9,0,0,39,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70,24,8,0,2,0,2,41,0,0,0,0,0,0,2,0,2,1,0,31,1,5,0,10,2,16,0,8,0,0,1,0,9,21,0,0,0,0,0,2,0,2,23,0,12,0,41,0,32,1,0,0,0,0,0,0,1,0,17,4,0,20,2,0,0,0,0,0,0,0,1,82,8,5,0,0,0,0,0,0,0,0,0,0,24,3,7,2,0,39,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,70,24,8,0,0,0,2,41,0,0,0,0,0,0,0,0,2,1,0,31,0,6,1,10,2,16,0,8,0,0,0,1,9,21,0,0,0,0,0,0,0,2,23,0,12,0,41,0,32,0,0,0,0,0,0,0,0,0,17,4,0,20,2,0,0,0,0,0,0,0,1,82,8,5,0,0,0,0,0,0,0,1,0,1,24,3,8,0,0,39,1,0
